report_date,meduzot_beach_name,source,species,intensity,actual,model_beach_id,model_beach_name,jellyfishnet_probability,jellyfishnet_yes_no,jellyfishnet_error,baseline_probability,baseline_yes_no,baseline_error
2024-07-26,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.2887299954891205,No,,0.3509303331375122,No,
2024-07-26,,citizen_science_occurrence,Rhopilema nomadica,Few,1,18,Ashdod-Palmahim,0.3263666331768036,No,,0.5797951817512512,Yes,
2024-07-26,,citizen_science_occurrence,Rhopilema nomadica,,1,6,Atlit-Tira,0.22123196721076965,No,,0.303351491689682,No,
2024-07-26,,citizen_science_occurrence,Aurelia,,1,1,Nahariya-Rosh Hniqra,0.3352101147174835,No,,0.19557435810565948,No,
2024-07-27,,citizen_science_occurrence,Cnidaria,,1,9,Hadera-Jisr a zarqa,0.5966078042984009,Yes,,0.8802219033241272,Yes,
2024-07-27,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.5322380065917969,Yes,,0.4260265827178955,No,
2024-07-27,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.3101675510406494,No,,0.35648515820503235,No,
2024-07-27,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.3353250324726105,No,,0.5816869735717773,Yes,
2024-07-27,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6469223499298096,Yes,,0.7429431080818176,Yes,
2024-07-27,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12621213495731354,No,,0.15283629298210144,No,
2024-07-28,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,16,Rishon-Jaffa,0.5347000956535339,Yes,,0.43186408281326294,No,
2024-07-28,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.19191719591617584,No,,0.45669737458229065,No,
2024-07-28,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6452105045318604,Yes,,0.7475618124008179,Yes,
2024-07-28,,citizen_science_occurrence,Rhopilema nomadica,,1,10,Michmoret-Hadera,0.5484811663627625,Yes,,0.49939313530921936,No,
2024-07-28,,citizen_science_occurrence,Rhopilema nomadica,Few,1,1,Nahariya-Rosh Hniqra,0.34020841121673584,No,,0.20117661356925964,No,
2024-07-28,,citizen_science_occurrence,Rhopilema nomadica,Few,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-07-28,,,No data found for beach 20 on 2024-07-28
2024-07-29,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.5370301008224487,Yes,,0.437419593334198,No,
2024-07-29,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6432619094848633,Yes,,0.7516942024230957,Yes,
2024-07-29,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12463654577732086,No,,0.19896534085273743,No,
2024-07-29,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6010305285453796,Yes,,0.8656048774719238,Yes,
2024-07-29,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.30584651231765747,No,,0.31804990768432617,No,
2024-07-29,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.6349325776100159,Yes,,0.5677690505981445,Yes,
2024-07-29,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12639199197292328,No,,0.157370924949646,No,
2024-07-29,,citizen_science_occurrence,Rhopilema nomadica,Few,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-07-29,,,No data found for beach 20 on 2024-07-29
2024-07-30,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.199357807636261,No,,0.4648628532886505,No,
2024-07-30,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6010531783103943,Yes,,0.8696507811546326,Yes,
2024-07-30,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3454151153564453,No,,0.20687946677207947,No,
2024-07-30,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1265169084072113,No,,0.15967892110347748,No,
2024-07-30,,citizen_science_occurrence,Rhopilema nomadica,Few,1,3,Kiryat Yam-Acco,0.3750098943710327,No,,0.3735901415348053,No,
2024-07-30,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.5389624238014221,Yes,,0.4428568184375763,No,
2024-07-31,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.5409422516822815,Yes,,0.44850626587867737,No,
2024-07-31,,citizen_science_occurrence,Rhopilema nomadica,Few,1,15,Jaffa-Tel Aviv,0.6415562033653259,Yes,,0.5799003839492798,Yes,
2024-07-31,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12666819989681244,No,,0.16201432049274445,No,
2024-07-31,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3481210768222809,No,,0.20972862839698792,No,
2024-07-31,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.6011199355125427,Yes,,0.8735035061836243,Yes,
2024-07-31,,citizen_science_occurrence,Rhopilema nomadica,Few,1,19,Ashkelon-Ashdod,0.2057005763053894,No,,0.4694637954235077,No,
2024-08-01,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.5035014748573303,Yes,,0.46761733293533325,No,
2024-08-01,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1311468929052353,No,,0.1718953549861908,No,
2024-08-01,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.591310977935791,Yes,,0.7716914415359497,Yes,
2024-08-01,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5358834266662598,Yes,,0.5989990830421448,Yes,
2024-08-01,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3696451485157013,No,,0.2217395156621933,No,
2024-08-01,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5855528712272644,Yes,,0.8829073905944824,Yes,
2024-08-02,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.49510735273361206,No,,0.47266632318496704,No,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1319786012172699,No,,0.1738157868385315,No,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.21539410948753357,No,,0.6065925359725952,Yes,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5327677726745605,Yes,,0.5454481244087219,Yes,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.38337841629981995,No,,0.40266549587249756,No,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.37428614497184753,No,,0.34833455085754395,No,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5849823951721191,Yes,,0.773994505405426,Yes,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5855292081832886,Yes,,0.8860569596290588,Yes,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.18117646872997284,No,,0.4920593500137329,No,
2024-08-02,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3690747320652008,No,,0.22397758066654205,No,
2024-08-03,,citizen_science_occurrence,Rhopilema nomadica,Some,1,16,Rishon-Jaffa,0.46389538049697876,No,,0.4857487976551056,No,
2024-08-03,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5852015018463135,Yes,,0.8922410607337952,Yes,
2024-08-03,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.3392578065395355,No,,0.41497597098350525,No,
2024-08-03,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.13184776902198792,No,,0.18030229210853577,No,
2024-08-03,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5706098079681396,Yes,,0.781516969203949,Yes,
2024-08-03,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-03,,,No data found for beach 20 on 2024-08-03
2024-08-04,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.44154584407806396,No,,0.4546087384223938,No,
2024-08-04,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5861586332321167,Yes,,0.8807899355888367,Yes,
2024-08-04,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12995657324790955,No,,0.20103636384010315,No,
2024-08-04,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3431144058704376,No,,0.587623655796051,Yes,
2024-08-04,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5627353191375732,Yes,,0.7578493356704712,Yes,
2024-08-04,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.13180819153785706,No,,0.161466583609581,No,
2024-08-05,,citizen_science_occurrence,Rhopilema nomadica,Some,1,16,Rishon-Jaffa,0.4279973804950714,No,,0.4459152817726135,No,
2024-08-05,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.587070882320404,Yes,,0.8783493638038635,Yes,
2024-08-05,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.13531571626663208,No,,0.461716890335083,No,
2024-08-05,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.19086867570877075,No,,0.3230074644088745,No,
2024-08-05,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.30587124824523926,No,,0.5796322226524353,Yes,
2024-08-05,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5573325753211975,Yes,,0.7499910593032837,Yes,
2024-08-05,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.131679505109787,No,,0.1557675153017044,No,
2024-08-05,,citizen_science_occurrence,Rhopilema nomadica,Few,1,8,Jisr a zarqa-Dor,0.5980506539344788,Yes,,0.9950509667396545,Yes,
2024-08-06,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.42520174384117126,No,,0.4540824890136719,No,
2024-08-06,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3240097165107727,No,,0.5882216691970825,Yes,
2024-08-06,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.30976495146751404,No,,0.20616209506988525,No,
2024-08-06,,citizen_science_occurrence,Rhopilema nomadica,Few,1,14,Tel Aviv-Herzlia,0.5547138452529907,Yes,,0.7549489736557007,Yes,
2024-08-07,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.4186709225177765,No,,0.4598754346370697,No,
2024-08-07,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12972590327262878,No,,0.19850806891918182,No,
2024-08-07,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.29782411456108093,No,,0.5942519307136536,Yes,
2024-08-08,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.3995252549648285,No,,0.4682050943374634,No,
2024-08-08,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5887039303779602,Yes,,0.8912264108657837,Yes,
2024-08-08,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.2025602012872696,No,,0.6025735139846802,Yes,
2024-08-08,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.13991908729076385,No,,0.34253451228141785,No,
2024-08-08,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.539150059223175,Yes,,0.7633488178253174,Yes,
2024-08-08,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12899258732795715,No,,0.20192423462867737,No,
2024-08-09,,citizen_science_occurrence,Rhopilema nomadica,Few,1,8,Jisr a zarqa-Dor,0.6020858287811279,Yes,,0.9959720969200134,Yes,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.20028682053089142,No,,0.5617380142211914,Yes,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5343738198280334,Yes,,0.7306123971939087,Yes,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.1445888876914978,No,,0.5392243266105652,Yes,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1321292668581009,No,,0.14227710664272308,No,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.13822337985038757,No,,0.30545470118522644,No,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.22599312663078308,No,,0.3572880029678345,No,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.28741756081581116,No,,0.18553489446640015,No,
2024-08-09,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.13128958642482758,No,,0.43790581822395325,No,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5896849632263184,Yes,,0.8738080263137817,Yes,
2024-08-10,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,16,Rishon-Jaffa,0.38376960158348083,No,,0.42074766755104065,No,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.2866401672363281,No,,0.18111194670200348,No,
2024-08-10,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,18,Ashdod-Palmahim,0.1445578783750534,No,,0.5301008224487305,Yes,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.23018035292625427,No,,0.3520433306694031,No,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5392032861709595,Yes,,0.725233256816864,Yes,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.20827431976795197,No,,0.5562430620193481,Yes,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12894080579280853,No,,0.16946399211883545,No,
2024-08-10,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.4828164279460907,No,,0.49027591943740845,No,
2024-08-11,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.38496679067611694,No,,0.44174981117248535,No,
2024-08-11,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5419463515281677,Yes,,0.741123378276825,Yes,
2024-08-11,,citizen_science_occurrence,Mnemiopsis Leidyi,,1,3,Kiryat Yam-Acco,0.23196721076965332,No,,0.37188366055488586,No,
2024-08-12,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.1436409056186676,No,,0.5166951417922974,Yes,
2024-08-12,,citizen_science_occurrence,Rhopilema nomadica,Few,1,19,Ashkelon-Ashdod,0.1310897320508957,No,,0.4223864674568176,No,
2024-08-12,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.38930001854896545,No,,0.4140543043613434,No,
2024-08-13,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.39321425557136536,No,,0.42087969183921814,No,
2024-08-13,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,19,Ashkelon-Ashdod,0.13275212049484253,No,,0.4282689392566681,No,
2024-08-13,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.13923054933547974,No,,0.29989227652549744,No,
2024-08-13,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5482134222984314,Yes,,0.7229408621788025,Yes,
2024-08-14,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,16,Rishon-Jaffa,0.39836031198501587,No,,0.4216497838497162,No,
2024-08-14,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5913493633270264,Yes,,0.8793062567710876,Yes,
2024-08-14,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.14384767413139343,No,,0.518684983253479,Yes,
2024-08-14,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.24315598607063293,No,,0.5584132075309753,Yes,
2024-08-14,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.1421394944190979,No,,0.30028054118156433,No,
2024-08-15,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.25894927978515625,No,,0.5763172507286072,Yes,
2024-08-15,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.1267423927783966,No,,0.1438213437795639,No,
2024-08-16,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.15447664260864258,No,,0.2975133955478668,No,
2024-08-16,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.15047936141490936,No,,0.5123023390769958,Yes,
2024-08-16,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5923689603805542,Yes,,0.8806522488594055,Yes,
2024-08-16,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.523952066898346,Yes,,0.48785021901130676,No,
2024-08-16,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.25664225220680237,No,,0.35082700848579407,No,
2024-08-16,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3006269633769989,No,,0.17415906488895416,No,
2024-08-17,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.2624475061893463,No,,0.3710135221481323,No,
2024-08-17,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.15329770743846893,No,,0.5329298973083496,Yes,
2024-08-17,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-17,,,No data found for beach 20 on 2024-08-17
2024-08-17,,citizen_science_occurrence,Cnidaria,,1,11,Natanya-Michmoret,0.2651021480560303,No,,0.45946043729782104,No,
2024-08-17,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12362899631261826,No,,0.17015650868415833,No,
2024-08-18,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3282466232776642,No,,0.5810694098472595,Yes,
2024-08-18,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12357218563556671,No,,0.16983279585838318,No,
2024-08-19,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.1616891622543335,No,,0.5271310806274414,Yes,
2024-08-19,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3529036343097687,No,,0.5755105018615723,Yes,
2024-08-19,,citizen_science_occurrence,Cnidaria,,1,1,Nahariya-Rosh Hniqra,0.3049781620502472,No,,0.18158644437789917,No,
2024-08-20,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3744848668575287,No,,0.5576668977737427,Yes,
2024-08-20,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,19,Ashkelon-Ashdod,0.17461049556732178,No,,0.41711747646331787,No,
2024-08-20,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5665485858917236,Yes,,0.7163730263710022,Yes,
2024-08-21,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.3969198763370514,No,,0.5682189464569092,Yes,
2024-08-21,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.17851082980632782,No,,0.5176385045051575,Yes,
2024-08-21,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.1895577758550644,No,,0.30432015657424927,No,
2024-08-21,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5935086011886597,Yes,,0.8904629349708557,Yes,
2024-08-22,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.18357223272323608,No,,0.5195152759552002,Yes,
2024-08-22,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.4592982232570648,No,,0.5709366202354431,Yes,
2024-08-22,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-22,,,No data found for beach 20 on 2024-08-22
2024-08-23,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5932222604751587,Yes,,0.8920662999153137,Yes,
2024-08-23,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.26240748167037964,No,,0.3576001822948456,No,
2024-08-23,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.21771712601184845,No,,0.3024008572101593,No,
2024-08-23,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12176264077425003,No,,0.15347643196582794,No,
2024-08-24,,citizen_science_occurrence,Cnidaria,,1,18,Ashdod-Palmahim,0.19805242121219635,No,,0.5373472571372986,Yes,
2024-08-24,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5640124678611755,Yes,,0.516941249370575,Yes,
2024-08-24,,citizen_science_occurrence,Rhopilema nomadica,Some,1,15,Jaffa-Tel Aviv,0.5792644619941711,Yes,,0.5902001261711121,Yes,
2024-08-24,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.2685793340206146,No,,0.37917402386665344,No,
2024-08-24,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,11,Natanya-Michmoret,0.4001794457435608,No,,0.46005481481552124,No,
2024-08-24,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-24,,,No data found for beach 20 on 2024-08-24
2024-08-25,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5901451706886292,Yes,,0.596330463886261,Yes,
2024-08-25,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12160022556781769,No,,0.16607297956943512,No,
2024-08-25,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.2932800054550171,No,,0.3272174894809723,No,
2024-08-25,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-25,,,No data found for beach 20 on 2024-08-25
2024-08-25,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12280691415071487,No,,0.14363153278827667,No,
2024-08-26,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.5984956622123718,Yes,,0.60240638256073,Yes,
2024-08-26,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12276027351617813,No,,0.14577291905879974,No,
2024-08-26,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5938067436218262,Yes,,0.9079263210296631,Yes,
2024-08-26,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.5643290281295776,Yes,,0.5286365151405334,Yes,
2024-08-26,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.6007454991340637,Yes,,0.7475088834762573,Yes,
2024-08-26,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.1859787404537201,No,,0.4505353569984436,No,
2024-08-27,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.6047346591949463,Yes,,0.6084438562393188,Yes,
2024-08-27,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5941874980926514,Yes,,0.9108656644821167,Yes,
2024-08-27,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.3149874210357666,No,,0.33738163113594055,No,
2024-08-27,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12166038155555725,No,,0.16961516439914703,No,
2024-08-27,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5995981097221375,Yes,,0.7515186667442322,Yes,
2024-08-28,,citizen_science_occurrence,Cnidaria,,1,19,Ashkelon-Ashdod,0.187709778547287,No,,0.459275484085083,No,
2024-08-28,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12170907109975815,No,,0.17144761979579926,No,
2024-08-29,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.6126970648765564,Yes,,0.6204488277435303,Yes,
2024-08-29,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12177205830812454,No,,0.173314169049263,No,
2024-08-29,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.33000877499580383,No,,0.34763458371162415,No,
2024-08-29,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-29,,,No data found for beach 20 on 2024-08-29
2024-08-29,,citizen_science_occurrence,Cnidaria,,1,14,Tel Aviv-Herzlia,0.5974158644676208,Yes,,0.7593902349472046,Yes,
2024-08-30,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.6149250268936157,Yes,,0.6262997984886169,Yes,
2024-08-30,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12265389412641525,No,,0.15460418164730072,No,
2024-08-30,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.3410222828388214,No,,0.4127943515777588,No,
2024-08-30,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5952845811843872,Yes,,0.9191681742668152,Yes,
2024-08-31,,citizen_science_occurrence,Cnidaria,,1,15,Jaffa-Tel Aviv,0.615959882736206,Yes,,0.6317142248153687,Yes,
2024-08-31,,citizen_science_occurrence,Cnidaria,,1,13,Herzlia-Gaash,0.5956348776817322,Yes,,0.9217838048934937,Yes,
2024-08-31,,citizen_science_occurrence,Cnidaria,,1,3,Kiryat Yam-Acco,0.353954017162323,No,,0.41766801476478577,No,
2024-08-31,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-08-31,,,No data found for beach 20 on 2024-08-31
2024-08-31,,citizen_science_occurrence,Cnidaria,,1,12,Gaash-Natanya,0.56548672914505,Yes,,0.5575352311134338,Yes,
2024-09-01,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12473048269748688,No,,0.18902069330215454,No,
2024-09-01,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-01,,,No data found for beach 20 on 2024-09-01
2024-09-02,,citizen_science_occurrence,Rhopilema nomadica,Few,1,16,Rishon-Jaffa,0.48661884665489197,No,,0.49917513132095337,No,
2024-09-02,,citizen_science_occurrence,Cnidaria,,1,4,Shiqmona-Kiryat yam,0.12547771632671356,No,,0.1713409572839737,No,
2024-09-02,,citizen_science_occurrence,Cnidaria,,1,20,Gaza-Ashkelon,,,No data found for beach 20 on 2024-09-02,,,No data found for beach 20 on 2024-09-02
2024-09-03,,citizen_science_occurrence,Cnidaria,,1,6,Atlit-Tira,0.19042424857616425,No,,0.4003910422325134,No,
2024-09-03,,citizen_science_occurrence,Phyllorhiza punctata,Few,1,3,Kiryat Yam-Acco,0.18315204977989197,No,,0.458257794380188,No,
2024-09-04,,citizen_science_occurrence,Cnidaria,,1,7,Dor-Atlit,0.12440229207277298,No,,0.1790052056312561,No,
